id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4841273444012630,MhjI4gPRQ,7497647101,居以外害,#MAMA#straykids请大发！,,,,MAMA,0,0,0,2022-11-29 22:43,iPhone客户端,,,
4841259686956292,MhjlStbEg,7709019121,慕小咩-,#MAMA#诈骗的合作舞台,,,,MAMA,0,1,0,2022-11-29 21:48,Redmi K40,,,
4841259653148907,MhjlPddaP,3754372261,是小橙子鸭--FENCING,#MAMA#爻妹今天领奖领的有一种苦尽甘来的感觉😢孩子们大火好嘛🥺真的是被歌拖垮了,,,,MAMA,0,0,0,2022-11-29 21:48,iPhone客户端,,,
4841259598089781,MhjlJxWwl,6575676762,窝哇歪围,TWICE#mama32人合作舞台##mama#真好啊我是说真的以前还是兔跳前辈的歌现在是后辈跳兔的歌我们兔走到现在这个位置辛苦了,,,,"mama32人合作舞台,mama",0,2,38,2022-11-29 21:48,TWICE超话,,,
4841259589699860,MhjlIEHnm,5992451978,番茄锅在逃西红柿,#KARA新歌##MAMA#年末能不能别整那些花里胡哨的了我还想看二代男女团互跳球球了,,,,"KARA新歌,MAMA",0,0,4,2022-11-29 21:48,想想想上岸Android,,,
4841259548546303,MhjlEzRhB,3909207954,Sasaaaaasa,#MAMA#以前卡点守着直播现在真是老了追不动了,,,,MAMA,0,0,0,2022-11-29 21:48,iPhone客户端,,,
4841259485894088,MhjlyoJjW,7285901507,天上那个米糊,#MAMA#fucklove，，，，，我日了,,,,MAMA,0,0,1,2022-11-29 21:47,荣耀20 PRO,,,
4841259414591072,Mhjlrjgly,7408223914,小树YUE7,#MAMA#不是五代女团那个合作舞台能再拉一点吗？真的好乱，一点观赏性都没有,,,,MAMA,0,0,0,2022-11-29 21:47,nova7你在焦点在,,,
4841259233976081,Mhjl9gGml,6074716955,每天都在洗碗啦,#MAMA#越做越难看司马今年都懒得派人去了,,,,MAMA,0,0,0,2022-11-29 21:46,iPhone客户端,,,
4841259211950273,Mhjl78bm1,5895029406,食狗花_,#MAMA#没有套次没意思哎,,,,MAMA,0,2,3,2022-11-29 21:46,磕CP专用手机,,,
4841259187570916,Mhjl4vLxy,5688979521,Yileveneng,#MAMA#每一年都有每一年的花样但是还是最爱15年的mama,,,,MAMA,0,0,0,2022-11-29 21:46,19的iPhone 11,,,
4841245476392611,MhiYXqP0D,2349115715,EllaV12,#MAMA##Kara回归##karamama舞台#我靠直接飙泪欧尼太飒了,,,,"MAMA,Kara回归,karamama舞台",0,0,0,2022-11-29 20:52,iPhone 11,,,
4841245380190150,MhiYO0NsW,6270460706,EinsamerHirte,#MAMA#所以今天的舞台是结束了是吗,,,,MAMA,0,0,0,2022-11-29 20:51,vivo S9e 极夜自拍,,,
4841245241252719,MhiYA5fT9,2936244604,diarymx,#MAMA#live还得看二代团,,,,MAMA,0,0,0,2022-11-29 20:51,iPhone客户端,,,
4841245166012445,MhiYspe6V,6942657511,时代少年团-方时赫,#MAMA#不好意思呀！,,,,MAMA,0,0,11,2022-11-29 20:50,顶流专用Android,['https://wx3.sinaimg.cn/large/007zQGmXgy1h8maflflmxj30u00vk44x.jpg'],,
4841244984868901,MhiYakqCF,7794127442,恶霸女苹果醋,#MAMA#装都不装了吗哥,,,,MAMA,0,0,0,2022-11-29 20:50,,,,
4841244947650067,MhiY6w68b,5595871853,想念老杨,#MAMA#真的好久没看到这么好看的舞台了，真的恨不得去现场给自己的爱豆们应援大家的表现都好棒啊#MAMA直播#,,,,"MAMA,MAMA直播",0,0,1,2022-11-29 20:50,iPhone客户端,"['https://wx4.sinaimg.cn/large/0066HHTDgy1h8mae4124fj30sg0fw77a.jpg', 'https://wx4.sinaimg.cn/large/0066HHTDgy1h8mae4edggj30j60asgn4.jpg', 'https://wx4.sinaimg.cn/large/0066HHTDgy1h8mae4tw2bj31900u012b.jpg', 'https://wx3.sinaimg.cn/large/0066HHTDgy1h8mae593hej31900u0jup.jpg']",,
4841244800583724,MhiXS2rQU,5715653792,祝願好夢,#MAMA#炽女王,,,,MAMA,0,0,0,2022-11-29 20:49,Android,['https://wx3.sinaimg.cn/large/006eOiEogy1h8maeb4bm0j30my0c4mz1.jpg'],,
4841244746586999,MhiXMrDzV,6137471606,-草莓Peri-,#MAMA#好热闹,,,,MAMA,0,0,0,2022-11-29 20:49,OPPO Reno6 Pro+ 5G,,,
4841244725609674,MhiXKnxkC,7478090495,Tktongs,#MAMA#今年的mama好敷衍啊，感觉真的没有年末那种味道,,,,MAMA,0,0,0,2022-11-29 20:49,iQOO Neo5 生而为赢,,,
4841244704900992,MhiXIkyYg,2648425657,富川卞啵贤,#MAMA#安宥真和五炽赢麻了,,,,MAMA,0,0,3,2022-11-29 20:49,,,,
4841201611578151,MhhQd6Cy3,5600047122,摸鱼自由·,#MAMA#这个可爱弟弟是盒的谁啊得不到他的资料我会死,,,,MAMA,0,7,2,2022-11-29 17:57,iPhone 12,['https://wx1.sinaimg.cn/large/0066Ze4Ggy1h8m5f2o4tij32c0340b29.jpg'],,
4841201554170630,MhhQ7huYe,1855152373,凤凰天使TSKS,#MAMA##MAMA直播#我不允许还有人没看过孝琳BIBI金亨瑞的合作舞台！！！有了高清的我一定还要循环播放辣死我了L凤凰天使TSKS的微博视频,,,,"MAMA,MAMA直播",34,0,238,2022-11-29 17:57,微博视频号,,"http://f.video.weibocdn.com/o0/HNPaeJLVlx081aeKnfLG01041201iM7D0E010.mp4?label=mp4_hd&template=854x480.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670785316&ssig=e9UNzeeIjB&KID=unistore,video",
4841201511964795,MhhQ38f8f,5252953972,小刘不洗头,#MAMA#我宣布孝琳跟bibi舞台是今年最佳,,,,MAMA,0,0,1,2022-11-29 17:57,iPhone客户端,,,
4841201499646520,MhhQ1Etv2,6593899655,蕴想26,#MAMA#第二天除了郑号锡符还有哪些团啊,,,,MAMA,0,3,1,2022-11-29 17:57,华为手机 畅享玩不停,,,
4841201474212137,MhhPZhFLH,5960918464,奶油不加糖少糖,#MAMA#唱跳舞台还得看kpop,,,,MAMA,0,0,1,2022-11-29 17:57,仙女的5GAndroid,,,
4841201449314202,MhhPWD534,6286259682,walkoutself,#MAMA#直播那里可以看呀,,,,MAMA,0,0,0,2022-11-29 17:57,nova8 我由我掌镜,,,
4841201427546591,MhhPUvFdd,2389651857,那只羔羊,#MAMA#这是谁感觉性格很可爱自然的帅气,,,,MAMA,0,10,2,2022-11-29 17:57,iPhone客户端,['https://wx1.sinaimg.cn/large/8e6f3191gy1h8m5eudsrvj21400u0dm7.jpg'],,
4841201423358564,MhhPUe5Io,7239729491,我担永远热恋_,#MAMA#没有套叔的年末真的非常遗憾有人懂我吗,,,,MAMA,0,7,9,2022-11-29 17:57,微博搜索,,,
4841201382198667,MhhPQ9dYn,6023368292,L嘉嘉M_,#MAMA#一闪而过的帅帅金总,,,,MAMA,0,0,3,2022-11-29 17:56,iPhone 13 Pro Max,"['https://wx1.sinaimg.cn/large/006zDrfugy1h8m5ery3urj30p30gdaco.jpg', 'https://wx1.sinaimg.cn/large/006zDrfugy1h8m5esahh8j30wi0e33zp.jpg']",,
4841201368828480,MhhPOB2GQ,6767308235,芝系河狸-,#MAMA#BIBI好美好辣,,,,MAMA,0,0,1,2022-11-29 17:56,躺进被窝,,,
4841186114413386,Mhhrdiw7E,6246682329,ChanAhh,#MAMA##straykids#straykids宝宝们状态好好😽😽😽,,,,"MAMA,straykids",0,0,1,2022-11-29 16:56,iPhone客户端,['https://wx4.sinaimg.cn/large/006OKrqNly1h8m3nod062j31900u0k07.jpg'],,
4841186109427552,MhhrcDyxi,6969915797,-ssick-,#MAMA#太帅了太帅了今天我过年,,,,MAMA,0,0,0,2022-11-29 16:56,nova7你在焦点在,"['https://wx4.sinaimg.cn/large/007BH3uJgy1h8m3nn53emj30u00u0jsx.jpg', 'https://wx4.sinaimg.cn/large/007BH3uJgy1h8m3nnhrpwj30a80c53yr.jpg']",,
4841185992517149,Mhhr1ayPb,6313224901,艺人杂志bot,#红毯bot#女团#NMIXX#：LILY（朴真）、HAEWON（吴海媛）、SULLYOON（薛允雅）、JINNI（崔允真）、BAE（裴真率）、JIWOO（金智羽）、KYUJIN（张圭真）亮相#MAMA#红毯#MAMA红毯##MAMA直播##NMIXX走MAMA红毯#,,,,"红毯bot,NMIXX,MAMA,MAMA红毯,MAMA直播,NMIXX走MAMA红毯",0,1,7,2022-11-29 16:55,NMIXX超话,"['https://wx1.sinaimg.cn/large/006TfEc5gy1h8m3imrw9sj31900u049u.jpg', 'https://wx4.sinaimg.cn/large/006TfEc5gy1h8m3mytbm1j30j60wdn1s.jpg', 'https://wx1.sinaimg.cn/large/006TfEc5gy1h8m3mzlvuij30j60xljzf.jpg', 'https://wx4.sinaimg.cn/large/006TfEc5gy1h8m3n0ev79j30sg19711p.jpg', 'https://wx1.sinaimg.cn/large/006TfEc5gy1h8m3n1dhnjj30ty11ydrg.jpg', 'https://wx3.sinaimg.cn/large/006TfEc5gy1h8m3n2ekguj30j60ubgrn.jpg', 'https://wx1.sinaimg.cn/large/006TfEc5gy1h8m3n2yxenj30j60wetdg.jpg', 'https://wx4.sinaimg.cn/large/006TfEc5gy1h8m3mgg6d5j30sf0w1q8n.jpg']",,
4841185979401499,MhhqZDrL5,6373831044,Aurora_Yure7,#MAMA#非粉，目前葡里的黄头发，朋友说叫姜艺书的很好看，爻里jinni的新刘海很好看，雪允也好看，爻整体都不错，炽的晕针的确实也好看，姜汉娜好看！！！！,,,,MAMA,0,0,5,2022-11-29 16:55,vivo S7t轻薄自拍旗舰,,,
4841185884247884,MhhqQhP4g,6604700609,聿倏韫粢MileApo,#MAMA#好想念我桃的舞台,,,,MAMA,0,2,0,2022-11-29 16:55,JamFilm的HarmonyOS设备,,,
4841185794857892,MhhqHknL6,1930255493,JYP家的宣传帝,#MAMA直播#｜#MAMA红毯现场#StrayKids出席2022#MAMA#红毯,,,,"MAMA直播,MAMA红毯现场,MAMA",1,1,95,2022-11-29 16:55,straykids超话,['https://wx4.sinaimg.cn/large/730d5c85gy1h8m3j7db6aj21kw11xtha.jpg'],,
4841185568889523,MhhqkBizp,7024737217,菓碗莩盆,#MAMA#过年了,,,,MAMA,0,0,0,2022-11-29 16:54,iPhone客户端,,,
4841185459307425,Mhhq9D3hL,6632879275,无语到家bot,#MAMA#崔杋圭崔然竣秒了全世界,,,,MAMA,0,0,0,2022-11-29 16:53,HUAWEI Mate30 Pro 5G,"['https://wx2.sinaimg.cn/large/007eSSTNgy1h8m3kvbm6zj30qo0qotaz.jpg', 'https://wx1.sinaimg.cn/large/007eSSTNgy1h8m3kwm2pdg30p00dzhdt.jpg']",,
4841185359693863,MhhpZEFOD,6454860405,肥猫只会喵喵,#MAMAstraykids#帅的超绝了家人们(没其他人是因为没截上),,,,MAMA straykids,0,5,4,2022-11-29 16:53,OPPO Reno4 SE 5G,"['https://wx2.sinaimg.cn/large/0072PW3Hly1h8m3k8g919j324y0zkacn.jpg', 'https://wx4.sinaimg.cn/large/0072PW3Hly1h8m3k993dgj31hc0u0dml.jpg', 'https://wx3.sinaimg.cn/large/0072PW3Hly1h8m3k9whvyj31t00u07bt.jpg', 'https://wx1.sinaimg.cn/large/0072PW3Hly1h8m3kaen6nj31t00u00zi.jpg', 'https://wx3.sinaimg.cn/large/0072PW3Hly1h8m3kats7pj30oi0u0goa.jpg', 'https://wx2.sinaimg.cn/large/0072PW3Hly1h8m3kb9zgmj30u0141wjz.jpg', 'https://wx1.sinaimg.cn/large/0072PW3Hly1h8m3kbn8z1j30hq0hqdhi.jpg', 'https://wx2.sinaimg.cn/large/0072PW3Hly1h8m3kc4lgej31t00u07ay.jpg', 'https://wx4.sinaimg.cn/large/0072PW3Hly1h8m3kci85qj30fz0o8jtc.jpg']",,
4841185358645590,MhhpZAh70,6605010561,智妮琪琪琪,#MAMA#在哪看直播啊,,,,MAMA,0,0,0,2022-11-29 16:53,iPhone客户端,,,
4841168812638235,MhgZjb4kb,1642835187,KPOP前线-celrita,#沈小婷MAMA红毯图##2022MAMA合作舞台预告#美到说不出话！#2022MAMA##MAMA#,,,,"沈小婷MAMA红毯图,2022MAMA合作舞台预告,2022MAMA,MAMA",1,1,29,2022-11-29 15:47,沈小婷超话,"['https://wx3.sinaimg.cn/large/61ebacf3ly1h8m1o2fm5fj20b5089wep.jpg', 'https://wx4.sinaimg.cn/large/61ebacf3ly1h8m1o2eb6oj20qo0qyq76.jpg', 'https://wx3.sinaimg.cn/large/61ebacf3ly1h8m1o2d6rvj20h50rsgod.jpg']",,
4841168431219733,MhgYH57j7,2071331971,为黄选子丢光所有苦茶子,#mama#直播评论区一群疯子,,,,mama,0,3,2,2022-11-29 15:46,iPhone 11 Pro,,,
4841168196345479,MhgYjqCKr,6478808744,我为八迷刀黑粉,#MAMA#BIBI好美！！！,,,,MAMA,0,0,0,2022-11-29 15:45,nova6SE好看拍出来看,,,
4841167713207303,MhgXxdsmH,2003616795,PatriciaLindsay,沈小婷#沈小婷反差感芭蕾大片##2022MAMA舞台预告公开##MAMA#2022MAMA红毯新闻图@-沈小婷-,,,-沈小婷-,"沈小婷反差感芭蕾大片,2022MAMA舞台预告公开,MAMA",46,24,439,2022-11-29 15:43,沈小婷超话,"['https://wx2.sinaimg.cn/large/776cc41bgy1h8m1jk7c75j20h50rs771.jpg', 'https://wx3.sinaimg.cn/large/776cc41bgy1h8m1jkrx5mj20eq0py766.jpg']",,
4841167597077398,MhgXltH9A,7791985173,公子万事屋,#MAMA#今田美樱甜妹为什么要化烟熏啊好不适合的妆造,,,,MAMA,0,0,0,2022-11-29 15:42,,,,
4841167205959826,MhgWIp0qe,2003616795,PatriciaLindsay,沈小婷#沈小婷反差感芭蕾大片##2022MAMA舞台预告公开##MAMA#221129MAMA官推更新2022MAMA红毯：Kep1er@-沈小婷-,,,-沈小婷-,"沈小婷反差感芭蕾大片,2022MAMA舞台预告公开,MAMA",10,28,208,2022-11-29 15:41,沈小婷超话,['https://wx2.sinaimg.cn/large/776cc41bgy1h8m1h7pmnwj21uo18gduu.jpg'],,
4841166006652174,MhgUMrUx8,5493108616,Evanism08241210,#MAMA#有没有艺人席啊！,,,,MAMA,0,0,0,2022-11-29 15:36,荣耀 9X,,,
4841165679756683,MhgUfEW9R,7208316113,LoveinTY__JYheart,#mama#想念四代…..,,,,mama,0,0,1,2022-11-29 15:35,iPhone客户端,,,
4841165361251367,MhgTK5fxl,5808018568,哇咔咔咔咔咔老子最帅,#MAMA#啊啊啊啊现在这个单人的黑头发姐姐是谁！！好好看啊,,,,MAMA,0,0,0,2022-11-29 15:33,OPPO Reno7 5G,,,
4841165260326679,MhgTA1mZ1,5997683374,脆脆脆s桃,#mama#啊好喜欢姜汉娜,,,,mama,0,0,0,2022-11-29 15:33,,,,
4841618773906935,MhsH3gon5,6488554424,WWWWWWWwow王t,#MAMA#谁懂啊有生之年还能在mama舞台上看见yg的舞台前yg人破防了盒宝宝好厉害,,,,MAMA,0,0,0,2022-11-30 21:35,HUAWEI P30,,,
4841618715191018,MhsGXlMq6,5513990774,Jze余阿馀-,#MAMA#所以到底是为什么我鲸不能有一个新人奖某团都有新人奖我鲸为什么不能有真是惊！所以一击到底为什么不能有一个奖妹妹们好惨去陪跑心疼击和鲸,,,,MAMA,0,0,4,2022-11-30 21:35,iPhone客户端,,,
4841618706008990,MhsGWpddc,5577290838,炸鸡汉堡奶茶可乐面面面,#MAMA#mama今年又造了不少奖项呢！一年更比一年多呢,,,,MAMA,0,0,0,2022-11-30 21:35,iPhone客户端,,,
4841618685297691,MhsGUmeaD,5690503006,阿希而不是cici,#mama#真就分猪肉呗，娃，newjeans，itzy都没有奖？说出去谁信啊,,,,mama,0,4,1,2022-11-30 21:35,iPhone客户端,,,
4841618668785352,MhsGSARte,7492946825,俗吗我-,#MAMA#treasure赢麻了,,,,MAMA,0,0,0,2022-11-30 21:35,Redmi K30 Pro 真旗舰,,,
4841618543483311,MhsGGeCar,7376734328,味噌汤炖萝卜,#MAMA#我梯白干,,,,MAMA,0,0,1,2022-11-30 21:34,荣耀 Play4T Pro,['https://wx2.sinaimg.cn/large/0083e1zWly1h8nhbkh1uaj30go0gogn3.jpg'],,
4841618408999333,MhsGsBL8x,7208527678,張小哥的跟屁蟲,#MAMA#給防彈白金獎不會是要讓防彈退休的意思吧？啊？,,,,MAMA,0,0,0,2022-11-30 21:34,三星S20 Ultra 5G,,,
4841618207933963,MhsG8xhZ9,5863635838,恋兔主义,#MAMA#套叔荣获催泪奖,,,,MAMA,0,1,4,2022-11-30 21:33,JK’s iPhone 13,,,
4841618140829555,MhsG23tNV,5922130678,追星太难了呀,#MAMA#NewJeansMAMA舞台L追星太难了呀的微博视频,,,,MAMA,0,0,0,2022-11-30 21:33,iPhone客户端,,"http://f.video.weibocdn.com/o0/P4V77Rq0lx081c4r9DKU01041201PjtJ0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670785351&ssig=7vnjieIp8o&KID=unistore,video",
4841618030724506,MhsFR32tA,7295329966,Lovely小仓鼠,防弹少年团意料之中，但是仍然感动，实力过硬团队关系这么好，让从来都是三分热度的我喜欢了三年的你们真是很伟大的存在桃郁了#MAMA#,,,,MAMA,0,13,45,2022-11-30 21:32,防弹少年团超话,,,
4841607683375301,Mhspaea4l,7390490684,行至-朝暮,#MAMA#恭喜防弹少年团！,,,,MAMA,0,0,2,2022-11-30 20:51,OPPO随光而变R17,,,
4841607620460972,Mhsp41VV2,1890968601,speshowsmile,#MAMA#昨天看Kara今天为了看女娃,,,,MAMA,0,0,2,2022-11-30 20:51,Android,,,
4841607575111761,MhsoZlrNL,6172546978,乔你眼里有星星v,#MAMA#哈哈一年比一年拉,,,,MAMA,0,0,0,2022-11-30 20:51,vivo X50 Pro专业影像,,,
4841607544705163,MhsoWjK1J,6532619753,yes事,#MAMA#我说、、谁看了MAMA不觉得娃迷不值、、、真是令人难过的一天，恭喜我们迷又美美闯韩失败了,,,,MAMA,0,0,0,2022-11-30 20:50,iPhone 13 Pro(远峰蓝色),,,
4841607523992297,MhsoUgKzT,7741390810,重生之西里斯夫人,#MAMA#一句话：套帝秒了,,,,MAMA,0,0,0,2022-11-30 20:50,iPhone客户端,,,
4841607419141472,MhsoJCm76,5864852813,粉色恺,#MAMA#田小娟黄礼志老公我可以！剩下刷琦都是老婆,,,,MAMA,0,0,0,2022-11-30 20:50,iPhone,,,
4841607389776085,MhsoGF1cN,5944039419,舆论漩涡,#MAMA#今年年末舞台大洗牌给我一种四代趋于终结的感觉，有一种新鲜的活力的无聊感。但whatever，爱与再爱冲突吗，多了解多爱保持年轻的心永远欣赏努力的漂亮宝贝。有些人即便怀念青春，也不要嘲笑正值青春的人了，很无聊。,,,,MAMA,0,0,0,2022-11-30 20:50,微博轻享版,,,
4841607334995571,MhsoBkXzJ,7406703694,可乐是最爱minmin,防弹少年团#MAMA#最后打电话给阿珍也太好哭了阿米和防弹要永远在一起啊,,,,MAMA,0,0,5,2022-11-30 20:50,防弹少年团超话,,,
4841607310086978,Mhsoz0mCS,6126257889,Beucc,#MAMA#都来看保湿🈴舞台,,,,MAMA,0,0,0,2022-11-30 20:49,微博轻享版,,,
4841607264737479,MhsoujSqX,6560516834,kkaurnry,#MAMA#奖杯在手笑看疯狗咬人喽就喜欢看某些人看不惯芙还干不过芙的样子,,,,MAMA,0,1,2,2022-11-30 20:49,iPhone客户端,,,
4841591950812983,MhrZN3puD,7489818207,张同学的没人知道的微博,#MAMA#盒的舞台好炸啊！！！！！,,,,MAMA,0,0,0,2022-11-30 19:48,OPPO Reno3 元气版 5G,,,
4841591905196818,MhrZIlNVE,6532381790,毒瘤版,#MAMA#手麦就是牛逼！！娃牛逼大发了！,,,,MAMA,0,0,1,2022-11-30 19:48,HUAWEI P40 5G,,,
4841591804270437,MhrZyhUW1,6396659967,奶梨猫,#MAMA#TREASURE秒了,,,,MAMA,0,0,17,2022-11-30 19:48,小🍐のiPhone 13,['https://wx4.sinaimg.cn/large/006YTJsXly1h8ne8zfllij30sg0hddih.jpg'],,
4841591740564091,MhrZs2mKf,2602644737,米兔的韩流生活,#MAMA#最受欢迎组合：Stray KidsL米兔的韩流生活的微博视频,,,,MAMA,126,269,3516,2022-11-30 19:48,微博视频号,,"http://f.video.weibocdn.com/o0/TLcE0WJzlx081bXtYhyg01041201xWo40E010.mp4?label=mp4_720p&template=1014x566.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670785375&ssig=umaSfzST%2FH&KID=unistore,video",
4841591707279340,MhrZouxGI,5501848053,_ihui,2022#MAMA#颁奖典礼最受喜爱组合straykids,,,,MAMA,0,6,108,2022-11-30 19:47,straykids超话,['https://wx3.sinaimg.cn/large/0060lc0Jgy1h8ne8lp2pgj30u00zi7d8.jpg'],,
4841591648300121,MhrZiyPeV,5967368254,我爱喝番茄鸡蛋汤,#MAMA#我们盒真的秒了搞yg团就是快乐年末永远可以期待,,,,MAMA,0,0,3,2022-11-30 19:47,iPhone客户端,,,
4841591640694138,MhrZi2UzM,3531018711,拍兹拍兹车厘子,#MAMA#有nude的舞台嘛？有的话踢我，就等这个呢,,,,MAMA,0,2,2,2022-11-30 19:47,HUAWEI MatePad Pro,,,
4841591620240275,MhrZg10vp,6279844625,九黎Max,#MAMA#田小娟刚diss完特制奖，mama就分了快猪肉mama你真的很配合,,,,MAMA,0,1,4,2022-11-30 19:47,iPhone客户端,,,
4841591540549297,MhrZ82iTD,6396659967,奶梨猫,#MAMA#盒秒了,,,,MAMA,0,0,5,2022-11-30 19:47,小🍐のiPhone 13,,,
4841591511189943,MhrZ54ZyD,6608659195,四夕茸月,#MAMA#黄礼志这俩镜头要美4谁啊今天也有秋秋姐的随机康狗鸭,,,,MAMA,0,0,6,2022-11-30 19:47,iPhone客户端,"['https://wx2.sinaimg.cn/large/007dfg9lly1h8ne6r6o5cj31sy0u0te2.jpg', 'https://wx2.sinaimg.cn/large/007dfg9lly1h8ne6tqzl0j31sy0u0tdx.jpg', 'https://wx3.sinaimg.cn/large/007dfg9lly1h8ne6x1j45j31sy0u0tfh.jpg']",,
4841577942351913,MhrDc9RQ5,7482854011,偷懒大佬来做题_badgalver,#MAMA#所以说歌决定一切？,,,,MAMA,0,1,2,2022-11-30 18:53,iPhone客户端,,,
4841577916931411,MhrD9t5aX,5677660489,好甜一颗澄子,#MAMA#真的一点改变都没有，谁参加奖给谁呗,,,,MAMA,0,0,0,2022-11-30 18:53,iPhone客户端,,,
4841577916929387,MhrD9t4Ej,5922130678,追星太难了呀,#MAMA#IVE<ELEVEN><LOVEDIVE><AFTERLIKE>今天的舞台好喜欢！！!就问谁不是全程在跟着哼#MAMA直播#L追星太难了呀的微博视频,,,,"MAMA,MAMA直播",0,0,0,2022-11-30 18:53,iPhone客户端,,"http://f.video.weibocdn.com/o0/3lcOCIvxlx081bTroWDS01041207g9QP0E030.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670785388&ssig=6SKCwZ3oVs&KID=unistore,video",
4841577908542540,MhrD8zQiU,7741913612,你gggg你,#MAMA#佳舞不看舞，单走一个6,,,,MAMA,0,0,0,2022-11-30 18:53,HUAWEI Mate 10 Pro,,,
4841577760948995,MhrCU3YSn,7358184049,冬咚ZHENG,#MAMA#佳舞给芙？？？？？？？？？？？？？？？你没事吧,,,,MAMA,0,5,12,2022-11-30 18:52,Android,,,
4841577748367893,MhrCSz6S1,6353252304,电子宠物89757号,#mama#女舞ive你没疯吧,,,,mama,0,2,16,2022-11-30 18:52,iPhone客户端,,,
4841577745226166,MhrCSlVz0,7796464588,胳的颅内出血,#MAMA#恭喜epex获得最糊新人男团+最难听主打曲奖🏆小佩走花路呀～L胳的颅内出血的微博视频,,,,MAMA,0,0,3,2022-11-30 18:52,微博视频号,,"http://f.video.weibocdn.com/o0/ETqF7Keolx081bTpxbuo01041200bAqO0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670785388&ssig=b1v67%2FyHVc&KID=unistore,video",
4841577727924353,MhrCQxfu9,6485087334,胡涂涂lii,#MAMA#。。。有点沉默别太离谱了吧。。。,,,,MAMA,0,0,1,2022-11-30 18:52,iPhone客户端,,,
4841577715339345,MhrCPmp0t,7311265899,Bailey啦啦啦,#MAMA#炸场还得看yg,,,,MAMA,0,0,3,2022-11-30 18:52,一加 Ace Pro,,,
4841577715077626,MhrCPliVc,5490418884,悟悟悟悟悟五条,现在gidle!!!是娃#mama#,,,,mama,0,0,0,2022-11-30 18:52,三星android智能手机,,,
4841560715304260,MhrbpmfSA,5501848053,_ihui,2022#MAMA#颁奖典礼最佳女歌手林娜琏,,,,MAMA,149,150,4331,2022-11-30 17:44,林娜琏超话,['https://wx1.sinaimg.cn/large/0060lc0Jgy1h8naofp5zqj30st0sttc1.jpg'],,
4841560707436186,Mhrbovcuu,1930255493,JYP家的宣传帝,straykids3RACHA&TIGERJK&郑在日2022#MAMA#合作舞台#2022MAMA#LJYP家的宣传帝的微博视频,,,,"MAMA,2022MAMA",31,10,367,2022-11-30 17:44,straykids超话,,"http://f.video.weibocdn.com/o0/JCDvBfRilx081bOLvcnS010412045AAl0E020.mp4?label=mp4_720p&template=1150x642.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670785401&ssig=DhtqElBr0u&KID=unistore,video",
4841560635873051,MhrbhoDQD,2602644737,米兔的韩流生活,#MAMA#最佳女歌手：林娜琏.L米兔的韩流生活的微博视频,,,,MAMA,472,75,1717,2022-11-30 17:44,微博视频号,,"http://f.video.weibocdn.com/o0/tKAfRoRglx081bOTUb6w01041200HpLM0E010.mp4?label=mp4_720p&template=1288x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670785401&ssig=IZ%2FHTPgk0c&KID=unistore,video",
4841560632460668,Mhrbhak8c,2883384042,跨越时空的战神,#MAMA#讲真看到国货彩妆崛起也是很不容易的，intoyou做的好棒！mama的舞台也是有点好看在里面的！,,,,MAMA,0,0,0,2022-11-30 17:44,Android,,,
4841560565353085,MhrbamsA5,5231660689,呸呸呸呸噗噗噗,#MAMA#啊啊啊啊啊啊啊啊我兔的团魂TWICE,,,,MAMA,0,0,17,2022-11-30 17:44,TWICE超话,,,
4841560560372672,Mhrba1yWQ,5398769656,Duangggggg_,#MAMA#我就知道林娜琏哈哈哈哈哈！,,,,MAMA,0,0,0,2022-11-30 17:44,OPPO K9s 5G,,,
4841560406231514,MhraUq96i,7550609842,甄心忙果_,#MAMA#2022MAMA颁奖礼获奖名单🏆最佳女歌手林娜琏,,,,MAMA,121,86,900,2022-11-30 17:43,林娜琏超话,['https://wx4.sinaimg.cn/large/008eZAxIly1h8ohkwq92wj30u00u0wjx.jpg'],,
4841560405972166,MhraUp3Dg,6259276558,爱豆乐舞小社,【IVE】2022#MAMA#最佳新女团奖：IVE视频：L爱豆乐舞小社的微博视频,,,,MAMA,0,0,25,2022-11-30 17:43,IVE超话,,"http://f.video.weibocdn.com/o0/APaHqJSqlx081bOFPXPq01041200b4I30E010.mp4?label=mp4_hd&template=856x480.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670785401&ssig=MBWq9wjmMj&KID=unistore,video",
4841560309236739,MhraKCKTF,7527265476,嘻西open,#MAMA#dream一个娜脸,,,,MAMA,0,0,0,2022-11-30 17:43,微博 HTML5 版,,,
